technology_id,country,name,currency_base,currency_other,exchange_rate_per_usd,labour_day_cost_raw,calculation_base,calculation_unit,hectare_conversion_factor,establishment_labour_usd,establishment_equipment_usd,establishment_plant_material_usd,establishment_fertilizers_biocides_usd,establishment_construction_material_usd,establishment_other_usd,establishment_total_usd,establishment_n_items,establishment_total_estimation_reported,establishment_other_funding,maintenance_labour_usd,maintenance_equipment_usd,maintenance_plant_material_usd,maintenance_fertilizers_biocides_usd,maintenance_construction_material_usd,maintenance_other_usd,maintenance_total_usd,maintenance_n_items,maintenance_total_estimation_reported,maintenance_other_funding,costbenefit_establishment_short,costbenefit_maintenance_short,costbenefit_establishment_long,costbenefit_maintenance_long,cost_assumptions
1071,ET,Desho Grass Soil Bund,other,Birr,8.6,0.75,,,,0.93,0.34,0.37,,,,1.64,4,,,,,,,,,,0,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,Cost/labour and requirment increased as slope increased.
1072,ET,Rehabilitation of Degraded Lands ( Area closure),other,Birr,8.6,0.70,,,,58.81,11.92,21.63,,,,92.36,5,,,,9.46,0.85,,,,10.31,2,,,NEGATIVE,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,Higher slopes and shallow soil depths increase the cost of construction.
1073,ET,Soil Bund with Contour Cultivation,other,Birr,8.6,0.70,,,,18.14,6.96,6.51,,,35.58,67.19,6,,,2.19,9.46,,,,,11.65,2,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,"Type of hand tools, Slope of the land and soil depth."
1074,ET,Vegetated Fanya juu,other,Birr,8.6,0.70,,,,19.650000000000002,17.21,2.79,6.4,,,46.05,6,,,5.0,11.74,2.79,6.4,,,25.93,5,,,POSITIVE,POSITIVE,VERYPOSITIVE,POSITIVE,"Labour cost increases or decreases per hectare of land depending on land form, type and depth of the soil. Cost of construction with increase in slope."
1075,ET,Microcatchments and ponds,other,Birr,8.6,,,,,9.73,13.95,,,26.98,,50.66,3,,,0.81,13.95,,,,,14.76,2,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,Availability of construction materials.
1076,ET,Haraghie Stone Bund,other,Birr,8.6,0.78,,,,19.65,8.02,,,,,27.67,3,,,9.63,,,,,,9.63,1,,,NEUTRAL,NEUTRAL,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,Labour is the most important factor affecting the cost.
1077,ET,Stone-faced Soil Bund Stablized with Grass,,,,,,,,,,,,,,,6,,,,,,,,,,4,,,NEUTRAL,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,Slope: In steep slopes terraces get closer and the length of terrace per unit area /hectar/ increases and this increases the cost of construction. On soils of shallow soils digging becomes tough and this leads to increased costs
1078,ET,Soil bund & Fanya Juu combined & vegetated,other,Birr,8.6,0.80,,,,23.14,,0.93,,,,24.07,3,,,1.51,,,,,,1.51,1,,,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,"slope, soil condition labour availability"
1079,ET,Paved and grassed waterways,other,Birr,8.6,0.80,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,POSITIVE,VERYPOSITIVE,POSITIVE,"stone availability, finance, topography"
1080,HU,Conservation tillage,other,Hungarian Forint HUF,195.8,25.50,,,,,,,,,,,0,,,,,,,,,,0,,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,wet weather>get weedy; compacted soil surface>(loosening) chiselling
1081,HU,Conventional (contour-line and ploughing)  tillage,other,Hungarian Forint,195.8,25.50,,,,,,,,,,,0,,,,,,,,,,0,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,compacted soil surface> chiselling (loosening); steep slops>more fuel; nutrient supply>expensive inorganic fertilizers
1082,ID,Paddy Field Terrace,,,8000.0,3.00,,,,,,,,,,,0,,,,,,,,,,0,,,VERYPOSITIVE,SLIGHTLYPOSITIVE,,,cost for preparation and terrace maintenance in steep slope is higher than that.
1083,IN,Agro-forestry,other,Indian Rupee,48.85,1.00,,,,,,,,,,,0,,,,,,,,,,0,,,SLIGHTLYNEGATIVE,SLIGHTLYNEGATIVE,POSITIVE,VERYPOSITIVE,"- Establishment of the technology requires high labor input, specially for watering and watch & ward, which adds significantly to the cost. -  Presence of hard pan necessiates deep ploughing with machinery. - Horticulture tree species were selected over forest species."
1084,IN,Holistic demonstration,other,Rupees,46.0,0.73,,,,11.09,,6.15,5.390000000000001,3.18,1.57,27.38,10,,,1.11,,0.61,0.51,0.32,0.16,2.71,9,,,NEUTRAL,POSITIVE,POSITIVE,POSITIVE,"Non availability of stones, boulders"
1085,IN,Integrated Farming System,other,Rupees,0.45,0.88,,,,695.56,17.16,307.15999999999997,528.13,182.44,11.11,1741.56,11,,,,,,,,,,0,,,POSITIVE,POSITIVE,POSITIVE,POSITIVE,"(1) High slope:- Slope reduced Nos. of structure adopted. Labour engagement are expose of sub-surface soil used Nos. of planting materials.
(2) Diference:- The planting materials are not locally available and transported from 20 K.Ms distance (Bamboo, Vertiver, Mango, Cashew)
(3) Comunication was not up to SWC spot during the establishment period."
1086,IN,Dug-out sunken pond cum countour bund,other,Rupee,50.0,,,,,1.8,0.1,0.5,,,,2.4,3,,,0.08,,0.06,,,,0.14,2,,,POSITIVE,POSITIVE,POSITIVE,POSITIVE,"Soil depth is very less, hard soil with slope variation because of undulating lands. The labour was also not sufficiently available at the time of establishment, because the work was implemented at time of main growing season. At that time land users are busy in their own field because of cultivation work."
1087,GR,"No tillage operations, plastic nets permanently on the soil surface",other,Euro,1.49,80.00,,,,214.77,1812.08,,,,,2026.85,2,,,,,,,,,,0,,,POSITIVE,POSITIVE,POSITIVE,POSITIVE,the purchase of materials
1088,IN,Dug-Out Well,other,Rupee,50.0,1.00,,,,25.0,,,,,,25.0,1,,,,,,,,,,0,,,NEUTRAL,SLIGHTLYNEGATIVE,VERYPOSITIVE,SLIGHTLYPOSITIVE,Stones are to be excavated from such a height of 26 ft.
1089,KZ,Technology of fastening Aral sea's drained bottom' s  soil,USD,,,15.00,,,,45.0,20.0,125.0,,,,190.0,3,,,,,,,,,,0,,,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,transportation of technique to the work place and gooves cutting
1090,KZ,Creation of haloxylon pasture-protective strips at north desert,USD,,,4.00,,,,9.0,13.0,260.0,,,,282.0,4,,,,,,,,,,0,,,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,value of petrol.
1091,KZ,Water-conservation technology at cultivation of the cotton in south. K,USD,,,0.50,,,,650.0,40.0,,,55.0,,745.0,3,,,100.0,,,,25.0,,125.0,2,3.0,,NEUTRAL,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,Arrangement of furrows its cutting and reinforcing of the bottom of furrow
1092,KZ,Soil-protective minimal technology of the tillage and sowing,USD,,,10.00,,,,50.0,10.0,20.0,10.0,,,90.0,4,,,50.0,10.0,20.0,10.0,,,90.0,4,,,SLIGHTLYPOSITIVE,NEGATIVE,,,"Rent of the mechanized means for creation the fallow crop and harvesting of cultures of a crop rotation make the most part of article of expenses on SWS technologies (tractor K-700, combine “Enisey”, automobile – Kamaz seeders – 2,1 carriages to tractors PTC-9,3 PTC-12)."
1093,KZ,Creation of artificial pasturable phytocenosis at north desert subzone,USD,,,7.00,,,,9.0,13.0,16.0,,,,38.0,3,,,3.0,4.0,,,,,7.0,2,,,,POSITIVE,SLIGHTLYPOSITIVE,,value of petrol
1094,KE,Road runoff management - Nyeri,other,Kenyan Shilling,33.0,0.96,,,,,,,,,,,0,,,,,,,,,,0,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,POSITIVE,NEUTRAL,The general ground slope determines the cost of the structures and the distance of the safe discharge point from the road
1095,KE,double dug beds - Busia experience,other,Kenya shilling,65.0,0.80,,,,,,,,,,,0,,,,,,,,,,0,,,NEGATIVE,POSITIVE,POSITIVE,POSITIVE,"Labour is the most important and is abudant, at a cost of KES 50 or U$ 0.8 per man day. Opportunities of group work can be employed to reduce total cost of technology establishment."
1096,KE,Riverbed reclamation & silt trapping for sugarcane,other,Kenya shilling,70.0,1.50,,,,,,,,,,,0,,,,,,,,,,0,,,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,labour affects cost as it is required in large quantities
1097,KE,Water harvest,USD,,,1.92,,,,296.0,489.8,155.8,183.4,244.0,,1369.0,10,,,98.0,72.3,123.0,65.7,244.0,,603.0,7,,,,VERYPOSITIVE,POSITIVE,,"Factors affecting the costs include hard ground at SWC peak period, labour, slope, catchment area, channel size and source of income"
1098,KG,Poplar trees for bio-drainage,USD,,,,,,,455.0,15.0,450.0,,,,920.0,7,,,25.0,5.0,,,,,30.0,2,,,NEGATIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,
1099,NP,Traditional irrigated rice terraces,USD,,,,area,ha,,,,,,,,,0,,,350.0,5.0,,485.0,,,840.0,4,,,VERYNEGATIVE,POSITIVE,POSITIVE,VERYPOSITIVE,
1100,NE,Planting pits and stone lines,other,Francs CFA,,1.50,,,,,,,,,,,6,,,,,,,,,,3,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,La main d'oeuvre des exploitants est le facteur le plus important.
1101,NE,Sand dune stabilisation,USD,,,1.50,,,,300.0,10.0,20.0,,1120.0,,1450.0,4,,,45.0,,5.0,,,,50.0,2,,,VERYNEGATIVE,NEGATIVE,NEGATIVE,NEGATIVE,Prix de la clôture; main d'oeuvre pour gardiennage (2 ans) et  clayonage.
1102,PH,Small Farm Reservoir (SFR),other,Phil. Peso,43.0,4.00,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,The availability of bulldozers in the site and access roads adds substantially to the cost.
1103,PH,Multi-Storey Cropping,other,Peso,50.0,3.00,,,,3.0,1.8,16.8,6.2,,,27.8,7,,,6.0,,,3.8000000000000003,,,9.8,3,,,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Labor is the most crucial especially during land preparation and planting,  maintenance and harvesting."
1104,PH,Residue Incorporation (Corn),other,Peso,50.0,2.00,,,,,0.56,0.27,2.98,,1.8399999999999999,5.65,7,,,,,,,,,,0,,,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,POSITIVE,"Labor and material inputs (seeds, fertilizers, chemicals) are the main costs involve"
1105,PH,Planted Vegetative Strips (PVS),other,Philippine Peso,50.0,2.00,,,,0.4,0.24,2.24,,,,2.88,4,,,0.8,,,,,,0.8,1,,,NEUTRAL,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,Labor and inputs costs are the main factors involved.
1106,CN,Orchard terraces with bahia grass cover,USD,,,3.00,,,,840.0,,785.0,215.0,,,1840.0,5,,NA,144.0,,94.0,138.0,,,376.0,6,,NA,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,steep slope and lots of civil work.
1107,TJ,Integrated stone wall and poplar tree perimeter fencing,other,somoni,4.5,4.50,,,,455.57,22.22,322.22,,1244.45,,2044.46,9,,,533.34,,,,,100.0,633.34,6,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The human labour costs involving the family were nothing as they willingly gave of their time to clear the land and build the wall, plant trees and create vegetable gardens. The real labour cost were the few days when the farmer paid 3 men to help build the wall.
The cost of the wall cost was also nothing as all materials came from on site.
Trees – there was an initial start up cost and the farmer said he tries to plant at least 20 new trees each year to maintain and enhance productivity
Grasses (fodder) – are self regenerating and local. The farmer has never bought grass seed or used fertiliser on the grass"
1108,NE,Sarclo-binage cloisonné,other,Francs CFA,500.0,1.50,,,,0.01,0.0,,,,,0.01,2,,,,,,,,,,0,,,NEUTRAL,,SLIGHTLYPOSITIVE,,Main d'oeuvre
1109,ES,Organic mulch under almond trees,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,NEGATIVE,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,"Labour for cutting alpha grass, and the price of the mulch are most determining factors of the costs. Almond prunings are free of charge (except for costs to chop them), but will not provide enough mulch. Chopped Pine pruning or straw mulch are relatively expensive."
1110,MA,Gully control by plantation of Atriplex,other,dirham,8.0,31.25,,,,257.8,,,,106.87,62.5,427.17,6,,,,,,,,,,0,,,SLIGHTLYNEGATIVE,NEUTRAL,VERYPOSITIVE,SLIGHTLYPOSITIVE,The cost is determinated by the amount of work necessary for plantation and fencing the plots
1111,TJ,Mulching in rainfed vineyards on terraces in the loess hill zone,other,Сомони,-2.13,6.5,,,,,,,,,,,6,,,,,,,,,,5,,,SLIGHTLYPOSITIVE,NEUTRAL,POSITIVE,POSITIVE,"Виноградник был создан в Советское время и расходы были покрыты ТИПом, который являлся государственным институтом. 
Подсчет расходов был сделан по нынешним ценам."
1112,MA,Olive tree plantations with intercropping,other,Moroccan Dirham,10.0,50,,,,603.5,2111.0,307.2,80.0,,,3101.7,12,,,44.0,38.0,40.0,98.0,,67.0,287.0,18,,,NEGATIVE,SLIGHTLYNEGATIVE,POSITIVE,POSITIVE,Labour and seedlings are the most determining factors affecting the costs.
1113,TJ,The ancient agroforestry and agricultural biodiversity of crops on the basis of irrigated walnut orchard,other,4.8,4.8,,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,NEUTRAL,VERYPOSITIVE,VERYPOSITIVE,"far away from water, stony soil, slopy area"
1114,MX,Land reclamation by agave forestry with native species,other,mexican pesos,13.0,160,area,100 ha,,5076.92,,38.46,1923.08,11076.92,,18115.38,11,,,296.16,,,,,,296.16,2,,,NEGATIVE,NEGATIVE,VERYPOSITIVE,VERYPOSITIVE,"The most important factors determining the costs are: 1) the materials to build a greenhouse and the personal to take care of young plants; 2) the difficulties to make holes in the indurated soils, which takes time and efforts; and 3) the distance between the nursery and the field requires time and efforts (truck carrying the plants)."
1115,KZ,Creation of a perennial grass seed area (CACILM),other,tenge,149.6,,,,,3.5200000000000005,26.950000000000003,0.47,,2.01,1.34,34.29,11,,,1.34,4.01,,,,,5.35,2,,,SLIGHTLYPOSITIVE,NEUTRAL,VERYPOSITIVE,VERYPOSITIVE,"Thin-layer and stony soil impacts the costs, labor force should be hired"
1116,UZ,Improvement of land under arid conditions through the creation of pistachio plantations (CACILM),other,Uzbek sum,1430.0,10.00,,,,0.1,0.04,0.1,,0.6000000000000001,0.02,0.86,9,,,1.9300000000000002,0.03,0.01,0.12000000000000001,,0.06,2.15,11,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The majority of the cost is associated with ingrafting with the selected variety. Management activities (fencing around the plantation to prevent animal access) also incurred significant expenditure. However, there are other types of fencing that probably are less expensive and may be used. Cost is affected by the distance between the farming enterprise and both the sources of irrigation water and the place of procurement of plantlets (transportation costs)"
1117,UZ,Use of mineralized artesian water to organize irrigated crop farming in the Kyzylkum (CACILM),other,Узбекский сум,,10.00,,,,,,,,,,,1,,,,,,,,,,7,,,VERYPOSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Using plastic chutes for long-line furrow irrigation is not a mandatory element of the technology. In general, the technology is very cheap. The largest cost incurred is the hiring of labour to care for the seedlings during the vegetation period."
1118,KG,The ridge sowing technology (CACILM),other,KGS (Kyrgyz som),40.0,11.00,,,,,75.0,,,,,75.0,1,,,0.8799999999999999,0.5,0.94,1.25,,,3.57,6,,,NEUTRAL,SLIGHTLYPOSITIVE,VERYPOSITIVE,POSITIVE,"The technology’s cost depends on the physical state of the soil (degree of moisture, field slope, mechanical composition of soil), seed costs and fuel to be used for the machinery"
1119,SN,Agroforestry with Acacia senegal,,,,,,,,,,,,,,,3,,,,,,,,,,0,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,seeds for crop planting
1120,KG,Growing cereals by using minimum tillage (CACILM),other,KGS som,40.0,7.00,,,,,25.12,,,,,25.12,2,,,1.12,6.99,0.94,1.25,,,10.3,5,,,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,VERYPOSITIVE,"Mechanical composition of soil and field slopes, types of tractors and agricultural machinery, qualification of workers"
1121,KZ,Off-season irrigation of fields and pastures as a mechanism for pasture improvement under climate change conditions in Southern Kazakhstan (CACILM),other,tenge,147.0,9.30,,,,195.07999999999998,160.33,,,7.5,,362.91,7,,,39.57,2.36,12.5,,,,54.43,5,,,NEGATIVE,VERYNEGATIVE,POSITIVE,POSITIVE,"The amount of material expenseses depends on the lack of local community’s own agricultural machinery, remoteness from district and regional centre, as well as from production sites (construction materials, seeds) very much that  leads to higher costs for fuels, working hours, transport lease and etc."
1122,TZ,In-situ compost cultivation or ‘pattern farming’,,,,,,,,,,,,,,,3,,,,,,,,,,3,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,labour for trench cultivation
1123,CL,Crop rotation with legumes,USD,,,,,,,,,,,,,,0,,,146.0,293.0,306.0,,,,745.0,3,,,POSITIVE,POSITIVE,POSITIVE,POSITIVE,There are not establishment inputs and costs because in annual crops all the cost are recurrent
1124,FR,Construction en pierres sèches,other,Euro,0.89,80.00,,,,3595.51,117.98,,,224.72,,3938.21,3,,,269.66,,,,84.27,,353.93,2,,,,,,,"Le facteur technique dominant est la pente. De plus la vigne est penteux, il faut construire plus de murettes et il faut ajouter des escoradoux et protéger les pistes et agouiles. Le facteur le plus important pour les coûts est le main d'oeuvre."
1125,KG,Production and application of biohumus,other,kyrgyz som,40.0,12.00,,,,1.25,,,,6.25,1.25,8.75,3,,,0.95,,,,,,0.95,1,,,NEUTRAL,POSITIVE,POSITIVE,POSITIVE,"Costs depend on the volume of the trench, the amount of biohumus to be applied and the frequency of biohumus production."
1126,ZA,Sub-surface drainage on irrigated lands,other,,,15.00,,,,,,,,,,,6,,,,,,,,,,1,,,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,Suitability of soil for drainage (greater depth and permeability = lower costs.
1127,TJ,"Выращивание зерновых и кормовых культур под защитой лесополос из облепихи, в условиях аридного и холодного высокогорья",,,,,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,Ранние заморозки могут привести к гибели посевов и увеличению затрат
1128,TJ,Mixed fruit tree orchard with intercropping of Esparcet and annual crops in Muminabad District,other,Somoni,4.83,12.40,,,,958.45,51.89,66.34,,96.44,,1173.12,5,,,930.33,6.85,10.4,,,,947.58,5,,,NEUTRAL,NEUTRAL,VERYPOSITIVE,VERYPOSITIVE,"The technology was established during the Soviet Union and most of the expenses were calculated on the price basis of that time. If technology is priced by current prices, the total sum would be very high and no farmer would be able to afford. Thus, current prices were not identified. Nowadays, machinery cost, buying hard wire for fencing and buying seedlings would be the most costly factors."
1130,TJ,Овощи в геотермальных теплицах  в условиях  холодного и аридного высокогорного климата,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,NEGATIVE,NEGATIVE,POSITIVE,POSITIVE,"Каменистость грунта, засоленность его. Малая глубина почвы, приходится ее привозить из других мест каждые 5-7 лет"
1131,TJ,Посекторный (валиковый) метод полива  зерновых культур в высокогорной каменисто-песчаной пустыне.,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"обеспечение оросительной водой, прокладка основного оросительного канала и оросительной сети второго порядка , каменистость, климатические аномалии- похолодания, засуха"
1132,TJ,Совместные посевы зерновых и бобовых  культур-  традиционная технология малоземельного Памира,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,VERYPOSITIVE,POSITIVE,VERYPOSITIVE,"Климатические аномалии – засуха, или заморозки в сезон вегетации"
1133,PH,Natural Vegetative Strips (NVS),USD,,,,area,1 ha,,15.0,69.0,,,,,84.0,4,,,36.0,42.0,,,,,78.0,3,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Slope is the dominant factor in cost calculation.  The steeper the slope, the more difficult the mobility is and the more closely-spaced the contours are ."
1134,TJ,Current agroforestry: orchard with wheat intercropping,other,Somoni,4.83,12.40,,,,102.98,,64.39,,,,167.37,2,,,118.47,152.65,17.14,15.86,,,304.12,5,,,,,,,"Labour is the most important input, but as it is done mostly by the farmer or the family itself it's mainly agricultural material as seedlings, seeds and fertilizer. Latter particularly as recurrent costs."
1135,KE,Planting Bamboes and Grevillea for Riparian Land Conservation,USD,,,,,,,7.0,,8.0,,,,15.0,3,,,11.0,,,,,,11.0,2,,,NEUTRAL,NEUTRAL,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,An important constraining factor is labour cost for clearing Grevillea.
1136,CH,Vineyard with natural grass cover in an arid alpine zone,other,Swiss Frank,0.95,,,,,,,,,,,,1,,,4210.53,1052.63,,,,,5263.16,3,,,NEUTRAL,NEUTRAL,POSITIVE,POSITIVE,Labour costs for grass cutting. An average labour cost of 300 CHF per day was assumed.
1137,KG,Monitoring the condition of pastures  (CACILM),other,Som,47.0,11.00,,,,,,,,,,,4,,,,,,,,,,5,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,POSITIVE,"The costs are affected by the total pasture area of an aiyl okrug, by the selection of monitoring points, their distance from the village, by accessibility (mostly in the mountains), by the availability and condition of mountain roads and bridges, and by the variety of vegetation types."
1138,TJ,"Orchard establishment on a former wheat plot, by planting fruit tree seedlings in combination with sowing Alfalfa",USD,,,12.40,,,,196.79,240.1,538.2,,1490.7,,2465.79,10,,Caritas,2807.05,,,,,,2807.05,4,,,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,POSITIVE,VERYPOSITIVE,Fencing is very expensive due to high material costs. It is a very laborious and time consuming work.
1139,ZM,Conservation Tillage with Magoye Ripper,other,Kwacha,5.0,2.40,,,,,26.0,,,,,26.0,2,,,30.4,,10.0,64.0,,14.8,119.2,9,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The weed control method employed is the main determinate factor depending on whether the farmer uses hand hoe or herbicides. Abandoning ploughing leads to higher weed densities leading to increased labour requirements/recurrent costs if hand weeding is used. However, with herbicides the weeding labour demand and costs cost are much lower by a factor of about 5. Another major cost is that of fertilizer which makes up about half the cost hence the total cost will vary significantly depending on fertilizer cost."
1140,ZM,Animal Draft Zero-Tillage,other,Kwacha,5.0,2.40,,,,,116.0,,,,,116.0,2,,,13.8,8.0,88.4,,,,110.2,9,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,The weed control method is the main determinate factor depending on whether the farmer uses hand hoe or herbicides. Weed densities are higher in unploughed fields increasing the labour requirements/costs by a factor of about 5 if hand weeding is used instead of herbicides. Another major cost is that of fertilizer which makes up about half the cost hence the total cost will vary significantly depending on fertilizer cost.
1141,BF,Ados,other,F CFA,500.0,8.00,,,,0.08,0.06,,,0.08,,0.22,5,,,0.24,0.0,,,,,0.24,4,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,La main d’œuvre constitue le facteur le plus déterminant des coûts de construction et d’entretien. Elle est suivie du coût de l’équipement
1142,BF,Bouli,other,F CFA,500.0,8.00,,,,4.0,10.08,,,7.0,,21.08,5,,,0.2,2.04,,,0.7,,2.94,5,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,Le coût des machines (Bulldozer) et les coûts de transport sont essentiellement les composantes les plus importantes des coûts de construction des Boulis. Il y a aussi une main-d'oeuvre importante à mobiliser.
1143,OM,Mulching and drip irrigation for banana,USD,,,,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,POSITIVE,POSITIVE,POSITIVE,Soil and the residue to be removed from the ground during
1144,BF,Bassin de captage des eaux de ruissellement,other,F CFA,500.0,8.00,,,,0.6,0.01,,,0.44000000000000006,,1.05,5,,,0.04,0.0,,,0.12000000000000001,,0.16,4,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,
1145,NP,Use of Panchhagavya for Plant Protection,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,NEUTRAL,NEUTRAL,NEUTRAL,SLIGHTLYPOSITIVE,Fertilizers are found everywhere and is cheap but the properties of Panchhagavya requires a lot of products and takes around 30 days which makes it costly.
1146,KE,"Agroforestry system (intercropping beans/maize) with contour ditches, strips of Napier grass, manure and organic fertilizers.",other,Kenyan Schellings,85.9,2.00,,,,2.87,28.46,0.07,,,,31.4,7,,,0.96,0.03,,0.14,,0.18,1.31,10,,,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,POSITIVE,"The main environmental constrain is water, in particular during dry season; An important cost is labour required to maintain all the SWC measures."
1147,BI,Système agroforestier de Gitega,other,FBU,1540.0,2000.00,,,,,,161.67000000000002,,,,161.67,6,,,593.51,129.87,,,,129.87,853.25,6,,,POSITIVE,POSITIVE,VERYPOSITIVE,POSITIVE,"Variété, main d'oeuvre, type d'engrais"
